FLUX AL 9.0 9.0 1
619.00	621.25	622.00	619.75	620.25	618.75	616.75	619.75	621.75	626.75	623.50	623.75	626.00	626.75	621.00	622.25	622.50	622.75	629.00	633.00	634.50	635.50	630.75	624.25	624.25	627.25	628.75	627.00	633.25	633.00	628.50	630.00	627.25	627.50	626.25	624.00	617.75	618.00	622.25	620.00	
608.00	605.00	603.00	594.75	583.25	565.00	566.50	591.00	594.50	568.25	558.50	551.50	558.50	559.25	547.75	551.75	574.00	584.25	596.00	604.75	606.25	608.50	612.00	610.75	609.25	612.25	618.00	619.50	616.50	613.75	617.75	615.50	598.25	603.00	608.75	612.00	615.00	616.50	614.25	609.50	
513.50	500.25	492.75	486.00	473.75	469.75	486.75	507.50	489.25	466.00	450.75	451.25	454.00	455.75	462.00	472.25	482.25	507.00	567.25	591.25	593.00	593.00	590.00	585.00	573.00	563.00	561.50	566.75	568.50	558.25	562.00	575.75	571.25	580.25	591.00	597.00	596.75	582.00	559.00	531.00	
490.50	485.75	484.00	480.25	472.75	466.00	461.50	457.75	456.00	456.25	456.75	458.50	461.75	466.00	471.25	476.75	483.25	491.25	504.00	512.00	519.25	526.25	532.75	535.75	533.75	530.50	523.00	514.50	507.00	506.75	517.50	526.75	530.25	529.00	526.00	524.75	517.25	510.75	502.25	496.00	
FLUX AL 9.0 9.0 3
96.75	99.25	101.00	101.75	102.25	102.25	102.50	103.25	103.50	104.00	103.75	103.50	103.50	103.00	103.00	103.00	103.25	103.25	103.00	103.75	103.75	103.25	103.50	103.50	103.75	103.50	103.50	103.00	102.50	101.75	102.50	102.50	101.75	102.25	102.00	105.75	106.25	105.00	103.50	100.25	
416.75	427.50	453.00	445.75	446.25	448.00	514.50	538.00	549.50	559.25	549.25	531.00	528.00	542.25	551.25	549.75	552.75	557.25	556.50	555.75	556.75	556.00	555.50	556.00	558.25	558.50	534.25	530.50	532.25	526.50	519.00	543.00	553.00	571.25	590.25	594.50	590.75	573.50	518.00	450.00	
473.00	516.25	539.50	505.50	502.25	544.75	631.25	659.50	672.00	676.25	657.00	572.75	541.75	511.50	548.50	548.25	585.50	598.00	637.00	653.75	670.50	660.75	584.50	569.25	565.00	593.75	595.75	618.75	627.75	636.00	634.50	659.25	672.50	640.75	674.75	708.50	630.25	586.25	511.50	477.00	
480.00	468.25	455.00	506.25	504.75	527.00	512.00	541.50	567.00	549.00	533.00	493.75	513.00	476.00	466.00	556.00	567.00	604.75	544.50	528.25	553.00	578.00	536.00	483.75	486.00	542.00	472.50	483.75	525.00	583.75	663.50	660.25	629.50	533.00	475.50	473.00	440.75	456.50	472.25	478.00	
447.50	453.50	450.50	452.25	481.00	499.25	532.50	530.50	561.00	546.75	503.50	475.25	434.50	418.00	441.75	475.75	443.75	430.75	449.25	478.25	498.25	494.75	466.00	428.00	404.50	427.00	471.50	484.50	515.00	502.25	479.50	514.25	519.00	482.50	433.75	427.25	418.50	425.00	418.25	432.25	
